"","name.age","year","vaccine","manufacturer","brandname_tradename","cost_type","ave_annual_cost_per_dose","cpi.2023.factor","pce.2023.factor","price.2023","index"
"1603","acthib.ped",2011,"Hib [5]","Sanofi Pasteur","acthib","cdc",8.95843406593407,1.366560793,1.230831663,11.0263242992495,"PCE"
"1604","acthib.ped",2012,"Hib [5]","Sanofi Pasteur","acthib","cdc",9.14505494505494,1.318204705,1.209116085,11.0574330322747,"PCE"
"1605","acthib.ped",2013,"Hib [5]","Sanofi Pasteur","acthib","cdc",9.29785714285714,1.286549488,1.19260628,11.0886828191143,"PCE"
"1606","acthib.ped",2014,"Hib [5]","Sanofi Pasteur","acthib","cdc",9.35258241758242,1.256481647,1.179249503,11.0290281677006,"PCE"
"1607","acthib.ped",2015,"Hib [5]","Sanofi Pasteur","acthib","cdc",9.42774725274725,1.224263268,1.172604446,11.0550183443357,"PCE"
"1608","acthib.ped",2016,"Hib [5]","Sanofi Pasteur","acthib","cdc",9.525,1.179598349,1.159171774,11.04111114735,"PCE"
"1609","acthib.ped",2017,"Hib [5]","Sanofi Pasteur","acthib","cdc",9.55,1.150713146,1.142433333,10.91023833015,"PCE"
"1610","acthib.ped",2018,"Hib [5]","Sanofi Pasteur","acthib","cdc",9.30912087912088,1.128428703,1.121517041,10.440337702663,"PCE"
"1611","acthib.ped",2019,"Hib [5]","Sanofi Pasteur","acthib","cdc",9.4211978021978,1.097384147,1.102064703,10.3827695577834,"PCE"
"1612","acthib.ped",2020,"Hib [5]","Sanofi Pasteur","acthib","cdc",9.6805,1.054125819,1.074887409,10.4054475628245,"PCE"
"1613","acthib.ped",2021,"Hib [5]","Sanofi Pasteur","acthib","cdc",9.95225274725275,1.041270063,1.04458688,10.3959926462242,"PCE"
"1614","acthib.ped",2022,"Hib [5]","Sanofi Pasteur","acthib","cdc",10.2985164835165,1.000724992,1.020084409,10.5053561006647,"PCE"
"1615","acthib.ped",2023,"Hib [5]","Sanofi Pasteur","acthib","cdc",10.6805604395604,1,1,10.6805604395604,"PCE"
"1616","acthib.ped",2001,"Hib• ¤","Aventis Pateur","acthib","private",15.25,2.005208359,1.650056811,25.16336636775,"PCE"
"1617","acthib.ped",2002,"Hib•¤","Aventis Pateur","acthib","private",15.25,1.91488155,1.608721162,24.5329977205,"PCE"
"1618","acthib.ped",2003,"Hib•¤","Aventis
Pasteur","acthib","private",20.6677472527473,1.841234325,1.549860719,32.0321296172531,"PCE"
"1619","acthib.ped",2004,"Hib•","Aventis Pasteur","acthib","private",21.78,1.763561813,1.494470898,32.54957615844,"PCE"
"1620","acthib.ped",2005,"Hib•","Aventis Pasteur","acthib","private",21.798543956044,1.692177276,1.448428295,31.5736278557353,"PCE"
"1621","acthib.ped",2006,"Hib•","sanofi pasteur","acthib","private",22.53,1.626911236,1.40572577,31.6710015981,"PCE"
"1622","acthib.ped",2007,"Hib•","sanofi pasteur","acthib","private",22.0746428571429,1.557985358,1.355553446,29.9233581942193,"PCE"
"1623","acthib.ped",2008,"Hib•","sanofi pasteur","acthib","private",21.78,1.502325779,1.319923438,28.74793247964,"PCE"
"1624","acthib.ped",2009,"Hib [5]","Sanofi Pasteur","acthib","private",22.7290384615385,1.456182396,1.284946781,29.205604806379,"PCE"
"1625","acthib.ped",2010,"Hib [5]","Sanofi Pasteur","acthib","private",23.583010989011,1.40813949,1.253327775,29.5572426906577,"PCE"
"1626","acthib.ped",2011,"Hib [5]","Sanofi Pasteur","acthib","private",24.29,1.366560793,1.230831663,29.89690109427,"PCE"
"1627","acthib.ped",2012,"Hib [5]","Sanofi Pasteur","acthib","private",25.4537912087912,1.318204705,1.209116085,30.776588374781,"PCE"
"1628","acthib.ped",2013,"Hib [5]","Sanofi Pasteur","acthib","private",26.0778571428571,1.286549488,1.19260628,31.1006161975143,"PCE"
"1629","acthib.ped",2014,"Hib [5]","Sanofi Pasteur","acthib","private",26.21,1.256481647,1.179249503,30.90812947363,"PCE"
"1630","acthib.ped",2015,"Hib [5]","Sanofi Pasteur","acthib","private",27.3774725274725,1.224263268,1.172604446,32.1029460059571,"PCE"
"1631","acthib.ped",2016,"Hib [5]","Sanofi Pasteur","acthib","private",24.5112087912088,1.179598349,1.159171774,28.4127013773899,"PCE"
"1632","acthib.ped",2017,"Hib [5]","Sanofi Pasteur","acthib","private",15.75,1.150713146,1.142433333,17.99332499475,"PCE"
"1633","acthib.ped",2018,"Hib [5]","Sanofi Pasteur","acthib","private",16.05,1.128428703,1.121517041,18.00034850805,"PCE"
"1634","acthib.ped",2019,"Hib [5]","Sanofi Pasteur","acthib","private",16.5087362637363,1.097384147,1.102064703,18.1936955273998,"PCE"
"1635","acthib.ped",2020,"Hib [5]","Sanofi Pasteur","acthib","private",17.14,1.054125819,1.074887409,18.42357019026,"PCE"
"1636","acthib.ped",2021,"Hib [5]","Sanofi Pasteur","acthib","private",17.63,1.041270063,1.04458688,18.4160666944,"PCE"
"1637","acthib.ped",2022,"Hib [5]","Sanofi Pasteur","acthib","private",18.0876703296703,1.000724992,1.020084409,18.4509504984286,"PCE"
"1638","acthib.ped",2023,"Hib [5]","Sanofi Pasteur","acthib","private",18.8783846153846,1,1,18.8783846153846,"PCE"
"1639","adacel.adult",2009,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",26.6572727272727,1.456182396,1.284946781,34.2531767811482,"PCE"
"1640","adacel.adult",2010,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",26.3207692307692,1.40813949,1.253327775,32.9885511362885,"PCE"
"1641","adacel.adult",2011,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",26.25,1.366560793,1.230831663,32.30933115375,"PCE"
"1642","adacel.adult",2012,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",25.0179725274725,1.318204705,1.209116085,30.2496329970551,"PCE"
"1643","adacel.adult",2013,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","cdc",24.2266236263736,1.286549488,1.19260628,28.8928234800096,"PCE"
"1644","adacel.adult",2014,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","cdc",22.7940906593407,1.256481647,1.179249503,26.8799200813644,"PCE"
"1645","adacel.adult",2015,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","cdc",23.0278571428571,1.224263268,1.172604446,27.0025676675671,"PCE"
"1646","adacel.adult",2016,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","cdc",23.581532967033,1.179598349,1.159171774,27.3350474030351,"PCE"
"1647","adacel.adult",2017,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","cdc",24.2545631868132,1.150713146,1.142433333,27.7092214619701,"PCE"
"1648","adacel.adult",2018,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","cdc",24.9065,1.128428703,1.121517041,27.9330641816665,"PCE"
"1649","adacel.adult",2019,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","cdc",24.4929642857143,1.097384147,1.102064703,26.9928314111253,"PCE"
"1650","adacel.adult",2020,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","cdc",25.293293956044,1.054125819,1.074887409,27.1874432054874,"PCE"
"1651","adacel.adult",2021,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","cdc",26.3720467032967,1.041270063,1.04458688,27.547893985011,"PCE"
"1652","adacel.adult",2022,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","cdc",27.286467032967,1.000724992,1.020084409,27.8344995970222,"PCE"
"1653","adacel.adult",2023,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","cdc",27.9939368131868,1,1,27.9939368131868,"PCE"
"1654","adacel.adult",2009,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",37.43,1.456182396,1.284946781,48.09555801283,"PCE"
"1655","adacel.adult",2010,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",37.43,1.40813949,1.253327775,46.91205861825,"PCE"
"1656","adacel.adult",2011,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",38.83,1.366560793,1.230831663,47.79319347429,"PCE"
"1657","adacel.adult",2012,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",39.3648901098901,1.318204705,1.209116085,47.5967218161255,"PCE"
"1658","adacel.adult",2013,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","private",40.8582142857143,1.286549488,1.19260628,48.7277629467286,"PCE"
"1659","adacel.adult",2014,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","private",41.06,1.256481647,1.179249503,48.41998459318,"PCE"
"1660","adacel.adult",2015,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","private",42.2267582417582,1.224263268,1.172604446,49.5152844544529,"PCE"
"1661","adacel.adult",2016,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","private",43.42,1.179598349,1.159171774,50.33123842708,"PCE"
"1662","adacel.adult",2017,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","private",43.42,1.150713146,1.142433333,49.60445531886,"PCE"
"1663","adacel.adult",2018,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","private",44.24,1.128428703,1.121517041,49.61591389384,"PCE"
"1664","adacel.adult",2019,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","private",45.4965384615385,1.097384147,1.102064703,50.1401291471435,"PCE"
"1665","adacel.adult",2020,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","private",46.8,1.054125819,1.074887409,50.3047307412,"PCE"
"1666","adacel.adult",2021,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","private",47.9483791208791,1.041270063,1.04458688,50.0862477469363,"PCE"
"1667","adacel.adult",2022,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","private",49.3159258241758,1.000724992,1.020084409,50.3064070486422,"PCE"
"1668","adacel.adult",2023,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel","private",52.243717032967,1,1,52.243717032967,"PCE"
"1669","adacel.ped",2005,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis/","sanofi pasteur","adacel","cdc",30.75,1.692177276,1.448428295,44.53917007125,"PCE"
"1670","adacel.ped",2006,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis/","sanofi pasteur","adacel","cdc",30.75,1.626911236,1.40572577,43.2260674275,"PCE"
"1671","adacel.ped",2007,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis/","sanofi pasteur","adacel","cdc",31.3571428571429,1.557985358,1.355553446,42.5062830567143,"PCE"
"1672","adacel.ped",2008,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis/","sanofi pasteur","adacel","cdc",31.4807692307692,1.502325779,1.319923438,41.5522051539615,"PCE"
"1673","adacel.ped",2009,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",30.75,1.456182396,1.284946781,39.51211351575,"PCE"
"1674","adacel.ped",2010,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",28.4045604395604,1.40813949,1.253327775,35.6002245355673,"PCE"
"1675","adacel.ped",2011,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",29.3332692307692,1.366560793,1.230831663,36.1043165485344,"PCE"
"1676","adacel.ped",2012,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",30.1847252747253,1.318204705,1.209116085,36.4968368509764,"PCE"
"1677","adacel.ped",2013,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",30.41,1.286549488,1.19260628,36.2671569748,"PCE"
"1678","adacel.ped",2014,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",30.2895604395604,1.256481647,1.179249503,35.7189490944401,"PCE"
"1679","adacel.ped",2015,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",31.0930769230769,1.224263268,1.172604446,36.45988023982,"PCE"
"1680","adacel.ped",2016,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",31.37,1.179598349,1.159171774,36.36321855038,"PCE"
"1681","adacel.ped",2017,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",31.086043956044,1.150713146,1.142433333,35.5137328064878,"PCE"
"1682","adacel.ped",2018,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",30.9147252747253,1.128428703,1.121517041,34.6713912134378,"PCE"
"1683","adacel.ped",2019,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",31.5373626373626,1.097384147,1.102064703,34.7562141883484,"PCE"
"1684","adacel.ped",2020,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",32.413,1.054125819,1.074887409,34.840325587917,"PCE"
"1685","adacel.ped",2021,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",33.029945054945,1.041270063,1.04458688,34.5026472515165,"PCE"
"1686","adacel.ped",2022,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",34.0903956043956,1.000724992,1.020084409,34.7750810526861,"PCE"
"1687","adacel.ped",2023,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","cdc",35.364032967033,1,1,35.364032967033,"PCE"
"1688","adacel.ped",2005,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis/","sanofi pasteur","adacel","private",35.75,1.692177276,1.448428295,51.78131154625,"PCE"
"1689","adacel.ped",2006,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis/","sanofi pasteur","adacel","private",35.75,1.626911236,1.40572577,50.2546962775,"PCE"
"1690","adacel.ped",2007,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis/","sanofi pasteur","adacel","private",36.77,1.557985358,1.355553446,49.84370020942,"PCE"
"1691","adacel.ped",2008,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis/","sanofi pasteur","adacel","private",37.43,1.502325779,1.319923438,49.40473428434,"PCE"
"1692","adacel.ped",2009,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",37.43,1.456182396,1.284946781,48.09555801283,"PCE"
"1693","adacel.ped",2010,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",37.43,1.40813949,1.253327775,46.91205861825,"PCE"
"1694","adacel.ped",2011,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",38.83,1.366560793,1.230831663,47.79319347429,"PCE"
"1695","adacel.ped",2012,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",39.9148901098901,1.318204705,1.209116085,48.2617356628756,"PCE"
"1696","adacel.ped",2013,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",40.8582142857143,1.286549488,1.19260628,48.7277629467286,"PCE"
"1697","adacel.ped",2014,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",41.06,1.256481647,1.179249503,48.41998459318,"PCE"
"1698","adacel.ped",2015,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",42.2267582417582,1.224263268,1.172604446,49.5152844544529,"PCE"
"1699","adacel.ped",2016,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",43.42,1.179598349,1.159171774,50.33123842708,"PCE"
"1700","adacel.ped",2017,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",43.42,1.150713146,1.142433333,49.60445531886,"PCE"
"1701","adacel.ped",2018,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",44.24,1.128428703,1.121517041,49.61591389384,"PCE"
"1702","adacel.ped",2019,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",45.4965384615385,1.097384147,1.102064703,50.1401291471435,"PCE"
"1703","adacel.ped",2020,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",46.8,1.054125819,1.074887409,50.3047307412,"PCE"
"1704","adacel.ped",2021,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",48.14,1.041270063,1.04458688,50.2864124032,"PCE"
"1705","adacel.ped",2022,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",49.9006758241758,1.000724992,1.020084409,50.902901406805,"PCE"
"1706","adacel.ped",2023,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel","private",52.243717032967,1,1,52.243717032967,"PCE"
"1707","bexsero.adult",2015,"MENB – Meningococcal Group B [5]","Novartis","bexsero","cdc",122.35,1.224263268,1.172604446,143.4681539681,"PCE"
"1708","bexsero.adult",2016,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","cdc",116.53739010989,1.179598349,1.159171774,135.086853231011,"PCE"
"1709","bexsero.adult",2017,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","cdc",106.133244505495,1.150713146,1.142433333,121.250156262516,"PCE"
"1710","bexsero.adult",2018,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","cdc",106.11,1.128428703,1.121517041,119.00417322051,"PCE"
"1711","bexsero.adult",2019,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","cdc",103.933582417582,1.097384147,1.102064703,114.541532638759,"PCE"
"1712","bexsero.adult",2020,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","cdc",105.413,1.054125819,1.074887409,113.307106444917,"PCE"
"1713","bexsero.adult",2021,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","cdc",109.15539010989,1.041270063,1.04458688,114.022288390073,"PCE"
"1714","bexsero.adult",2022,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","cdc",114.901645604396,1.000724992,1.020084409,117.209377249487,"PCE"
"1715","bexsero.adult",2023,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","cdc",122.739895604396,1,1,122.739895604396,"PCE"
"1716","bexsero.adult",2015,"MENB – Meningococcal Group B [5]","Novartis","bexsero","private",160.75,1.224263268,1.172604446,188.4961646945,"PCE"
"1717","bexsero.adult",2016,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","private",160.75,1.179598349,1.159171774,186.3368626705,"PCE"
"1718","bexsero.adult",2017,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","private",160.75,1.150713146,1.142433333,183.64615827975,"PCE"
"1719","bexsero.adult",2018,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","private",164.513736263736,1.128428703,1.121517041,184.50495869836,"PCE"
"1720","bexsero.adult",2019,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","private",169.513736263736,1.097384147,1.102064703,186.815105409915,"PCE"
"1721","bexsero.adult",2020,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","private",174.276098901099,1.054125819,1.074887409,187.32718439843,"PCE"
"1722","bexsero.adult",2021,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","private",190.680865384615,1.041270063,1.04458688,199.182730247815,"PCE"
"1723","bexsero.adult",2022,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","private",196.546236263736,1.000724992,1.020084409,200.493751260268,"PCE"
"1724","bexsero.adult",2023,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","private",210.468052197802,1,1,210.468052197802,"PCE"
"1725","bexsero.ped",2015,"MENB – Meningococcal Group B [5]","Novartis","bexsero","cdc",122.95,1.224263268,1.172604446,144.1717166357,"PCE"
"1726","bexsero.ped",2016,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","cdc",112.811428571429,1.179598349,1.159171774,130.767823784617,"PCE"
"1727","bexsero.ped",2017,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","cdc",104.62,1.150713146,1.142433333,119.52137529846,"PCE"
"1728","bexsero.ped",2018,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","cdc",110.791263736264,1.128428703,1.121517041,124.254290274145,"PCE"
"1729","bexsero.ped",2019,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","cdc",116.294285714286,1.097384147,1.102064703,128.163827446311,"PCE"
"1730","bexsero.ped",2020,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","cdc",117.3125,1.054125819,1.074887409,126.097729168312,"PCE"
"1731","bexsero.ped",2021,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","cdc",126.535978021978,1.041270063,1.04458688,132.177822489727,"PCE"
"1732","bexsero.ped",2022,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","cdc",133.416313186813,1.000724992,1.020084409,136.095900988129,"PCE"
"1733","bexsero.ped",2023,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","cdc",140.04943956044,1,1,140.04943956044,"PCE"
"1734","bexsero.ped",2015,"MENB – Meningococcal Group B [5]","Novartis","bexsero","private",160.75,1.224263268,1.172604446,188.4961646945,"PCE"
"1735","bexsero.ped",2016,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","private",160.75,1.179598349,1.159171774,186.3368626705,"PCE"
"1736","bexsero.ped",2017,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","private",160.75,1.150713146,1.142433333,183.64615827975,"PCE"
"1737","bexsero.ped",2018,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","private",164.513736263736,1.128428703,1.121517041,184.50495869836,"PCE"
"1738","bexsero.ped",2019,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","private",169.513736263736,1.097384147,1.102064703,186.815105409915,"PCE"
"1739","bexsero.ped",2020,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","private",174.276098901099,1.054125819,1.074887409,187.32718439843,"PCE"
"1740","bexsero.ped",2021,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","private",190.680865384615,1.041270063,1.04458688,199.182730247815,"PCE"
"1741","bexsero.ped",2022,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","private",198.933736263736,1.000724992,1.020084409,202.929202786755,"PCE"
"1742","bexsero.ped",2023,"MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero","private",210.468052197802,1,1,210.468052197802,"PCE"
"1743","boostrix.adult",2009,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix","cdc",26.48,1.456182396,1.284946781,34.02539076088,"PCE"
"1744","boostrix.adult",2010,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix","cdc",26.2702197802198,1.40813949,1.253327775,32.9251961059038,"PCE"
"1745","boostrix.adult",2011,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix","cdc",26.3776923076923,1.366560793,1.230831663,32.4664988891792,"PCE"
"1746","boostrix.adult",2012,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix","cdc",25.8956868131868,1.318204705,1.209116085,31.3108914579466,"PCE"
"1747","boostrix.adult",2013,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix","cdc",25.3018681318681,1.286549488,1.19260628,30.1751668297978,"PCE"
"1748","boostrix.adult",2014,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix","cdc",25.5747747252747,1.256481647,1.179249503,30.1590403841172,"PCE"
"1749","boostrix.adult",2015,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix","cdc",24.0026098901099,1.224263268,1.172604446,28.1455670727464,"PCE"
"1750","boostrix.adult",2016,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix","cdc",23.9182967032967,1.179598349,1.159171774,27.7254144206188,"PCE"
"1751","boostrix.adult",2017,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix","cdc",24.3625769230769,1.150713146,1.142433333,27.8326199546997,"PCE"
"1752","boostrix.adult",2018,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix","cdc",24.504,1.128428703,1.121517041,27.481653572664,"PCE"
"1753","boostrix.adult",2019,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix","cdc",24.568956043956,1.097384147,1.102064703,27.0765792456025,"PCE"
"1754","boostrix.adult",2020,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix","cdc",24.9596868131868,1.054125819,1.074887409,26.8288530880778,"PCE"
"1755","boostrix.adult",2021,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix","cdc",25.4405686813187,1.041270063,1.04458688,26.5748842642444,"PCE"
