"","name.age","year","vaccine","manufacturer","brandname_tradename","cost_type","ave_annual_cost_per_dose"
"456","havrix.ped",2018,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","cdc",19.3574725274725
"457","havrix.ped",2019,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","cdc",20.2875824175824
"458","havrix.ped",2020,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","cdc",20.96475
"459","havrix.ped",2021,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","cdc",21.5729285714286
"460","havrix.ped",2022,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","cdc",22.197478021978
"461","havrix.ped",2023,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","cdc",22.8407802197802
"462","havrix.ped",2001,"Hepatitis A Pediatric¤","GlaxoSmithKline","havrix","private",29.73
"463","havrix.ped",2002,"Hepatitis A Pediatric¤","GlaxoSmithKline","havrix","private",29.73
"464","havrix.ped",2003,"Hepatitis A Pediatric¤","GlaxoSmithKline","havrix","private",28.8818131868132
"465","havrix.ped",2004,"Hepatitis A Pediatric","GlaxoSmithKline","havrix","private",26.14
"466","havrix.ped",2005,"Hepatitis A Pediatric","GlaxoSmithKline","havrix","private",28.588956043956
"467","havrix.ped",2006,"Hepatitis A Pediatric•","GlaxoSmithKline","havrix","private",28.3636538461538
"468","havrix.ped",2007,"Hepatitis A Pediatric•","GlaxoSmithKline","havrix","private",28.74
"469","havrix.ped",2008,"Hepatitis A Pediatric•","GlaxoSmithKline","havrix","private",28.3819230769231
"470","havrix.ped",2009,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","private",27.6401923076923
"471","havrix.ped",2010,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","private",28.74
"472","havrix.ped",2011,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","private",28.74
"473","havrix.ped",2012,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","private",28.74
"474","havrix.ped",2013,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","private",28.74
"475","havrix.ped",2014,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","private",28.74
"476","havrix.ped",2015,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","private",28.74
"477","havrix.ped",2016,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","private",29.79
"478","havrix.ped",2017,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","private",30.14
"479","havrix.ped",2018,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","private",31.5024725274725
"480","havrix.ped",2019,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","private",32.6575824175824
"481","havrix.ped",2020,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","private",33.2899010989011
"482","havrix.ped",2021,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","private",34.7624313186813
"483","havrix.ped",2022,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","private",35.6170604395604
"484","havrix.ped",2023,"Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix","private",36.8342362637363
"485","heplisavb.adult",2018,"Hepatitis B Adult [5]","Dynavax","heplisavb","cdc",69.75
"486","heplisavb.adult",2019,"Hepatitis B Adult [5]","Dynavax","heplisavb","cdc",69.75
"487","heplisavb.adult",2020,"Hepatitis B Adult [5]","Dynavax","heplisavb","cdc",71.4
"488","heplisavb.adult",2021,"Hepatitis B Adult [5]","Dynavax","heplisavb","cdc",74.0001923076923
"489","heplisavb.adult",2022,"Hepatitis B Adult [5]","Dynavax","heplisavb","cdc",74.94
"490","heplisavb.adult",2023,"Hepatitis B Adult [5]","Dynavax","heplisavb","cdc",74.94
"491","heplisavb.adult",2018,"Hepatitis B Adult [5]","Dynavax","heplisavb","private",115.75
"492","heplisavb.adult",2019,"Hepatitis B Adult [5]","Dynavax","heplisavb","private",115.75
"493","heplisavb.adult",2020,"Hepatitis B Adult [5]","Dynavax","heplisavb","private",117.563186813187
"494","heplisavb.adult",2021,"Hepatitis B Adult [5]","Dynavax","heplisavb","private",123.889423076923
"495","heplisavb.adult",2022,"Hepatitis B Adult [5]","Dynavax","heplisavb","private",130.346016483516
"496","heplisavb.adult",2023,"Hepatitis B Adult [5]","Dynavax","heplisavb","private",137.39271978022
"497","hiberix.ped",2009,"Hib [5]","GlaxoSmithKline","hiberix","cdc",8.66
"498","hiberix.ped",2010,"Hib [5]","GlaxoSmithKline","hiberix","cdc",8.66
"499","hiberix.ped",2011,"Hib [5]","GlaxoSmithKline","hiberix","cdc",8.90175824175824
"500","hiberix.ped",2012,"Hib [5]","GlaxoSmithKline","hiberix","cdc",8.98
"501","hiberix.ped",2013,"Hib [5]","GlaxoSmithKline","hiberix","cdc",8.98
"502","hiberix.ped",2014,"Hib [5]","GlaxoSmithKline","hiberix","cdc",8.98
"503","hiberix.ped",2015,"Hib [5]","GlaxoSmithKline","hiberix","cdc",8.98
"504","hiberix.ped",2016,"Hib [5]","GlaxoSmithKline","hiberix","cdc",9.17912087912088
"505","hiberix.ped",2017,"Hib [5]","GlaxoSmithKline","hiberix","cdc",9.46
"506","hiberix.ped",2018,"Hib [5]","GlaxoSmithKline","hiberix","cdc",9.60302197802198
"507","hiberix.ped",2019,"Hib [5]","GlaxoSmithKline","hiberix","cdc",9.50697802197802
"508","hiberix.ped",2020,"Hib [5]","GlaxoSmithKline","hiberix","cdc",9.46
"509","hiberix.ped",2021,"Hib [5]","GlaxoSmithKline","hiberix","cdc",9.58119230769231
"510","hiberix.ped",2022,"Hib [5]","GlaxoSmithKline","hiberix","cdc",9.98834065934066
"511","hiberix.ped",2023,"Hib [5]","GlaxoSmithKline","hiberix","cdc",10.6020494505494
"512","hiberix.ped",2009,"Hib [5]","GlaxoSmithKline","hiberix","private",22.83
"513","hiberix.ped",2010,"Hib [5]","GlaxoSmithKline","hiberix","private",22.83
"514","hiberix.ped",2011,"Hib [5]","GlaxoSmithKline","hiberix","private",22.83
"515","hiberix.ped",2012,"Hib [5]","GlaxoSmithKline","hiberix","private",22.83
"516","hiberix.ped",2013,"Hib [5]","GlaxoSmithKline","hiberix","private",22.83
"517","hiberix.ped",2014,"Hib [5]","GlaxoSmithKline","hiberix","private",22.83
"518","hiberix.ped",2015,"Hib [5]","GlaxoSmithKline","hiberix","private",22.83
"519","hiberix.ped",2016,"Hib [5]","GlaxoSmithKline","hiberix","private",17.615521978022
"520","hiberix.ped",2017,"Hib [5]","GlaxoSmithKline","hiberix","private",10.26
"521","hiberix.ped",2018,"Hib [5]","GlaxoSmithKline","hiberix","private",10.4782967032967
"522","hiberix.ped",2019,"Hib [5]","GlaxoSmithKline","hiberix","private",10.7758241758242
"523","hiberix.ped",2020,"Hib [5]","GlaxoSmithKline","hiberix","private",10.9756950549451
"524","hiberix.ped",2021,"Hib [5]","GlaxoSmithKline","hiberix","private",11.5335714285714
"525","hiberix.ped",2022,"Hib [5]","GlaxoSmithKline","hiberix","private",11.8949395604396
"526","hiberix.ped",2023,"Hib [5]","GlaxoSmithKline","hiberix","private",12.4136758241758
"527","infanrix.ped",2001,"DTaP/¤","GlaxoSmithKline","infanrix","cdc",10.58
"528","infanrix.ped",2002,"DTaP/¤","GlaxoSmithKline","infanrix","cdc",11.4028571428571
"529","infanrix.ped",2003,"DTaP/¤","GlaxoSmithKline","infanrix","cdc",12.0629120879121
"530","infanrix.ped",2004,"DTaP/","GlaxoSmithKline","infanrix","cdc",12.75
"531","infanrix.ped",2005,"DTaP/","GlaxoSmithKline","infanrix","cdc",13.7087912087912
"532","infanrix.ped",2006,"DTaP/","GlaxoSmithKline","infanrix","cdc",13.1085164835165
"533","infanrix.ped",2007,"DTaP/","GlaxoSmithKline","infanrix","cdc",13.25
"534","infanrix.ped",2008,"DTaP/","GlaxoSmithKline","infanrix","cdc",13.3846153846154
"535","infanrix.ped",2009,"DTaP [1]","GlaxoSmithKline","infanrix","cdc",13.75
"536","infanrix.ped",2010,"DTaP [1]","GlaxoSmithKline","infanrix","cdc",14.1195054945055
"537","infanrix.ped",2011,"DTaP [1]","GlaxoSmithKline","infanrix","cdc",14.7032967032967
"538","infanrix.ped",2012,"DTaP [1]","GlaxoSmithKline","infanrix","cdc",15.2126373626374
"539","infanrix.ped",2013,"DTaP [1]","GlaxoSmithKline","infanrix","cdc",15.6778571428571
"540","infanrix.ped",2014,"DTaP [1]","GlaxoSmithKline","infanrix","cdc",15.7937912087912
"541","infanrix.ped",2015,"DTaP [1]","GlaxoSmithKline","infanrix","cdc",16.0535714285714
"542","infanrix.ped",2016,"DTaP [1]","GlaxoSmithKline","infanrix","cdc",16.675
"543","infanrix.ped",2017,"DTaP [1]","GlaxoSmithKline","infanrix","cdc",17.5075824175824
"544","infanrix.ped",2018,"DTaP [1]","GlaxoSmithKline","infanrix","cdc",18.0762637362637
"545","infanrix.ped",2019,"DTaP [1]","GlaxoSmithKline","infanrix","cdc",18.5513186813187
"546","infanrix.ped",2020,"DTaP [1]","GlaxoSmithKline","infanrix","cdc",19.03975
"547","infanrix.ped",2021,"DTaP [1]","GlaxoSmithKline","infanrix","cdc",19.6726098901099
"548","infanrix.ped",2022,"DTaP [1]","GlaxoSmithKline","infanrix","cdc",20.2374505494505
"549","infanrix.ped",2023,"DTaP [1]","GlaxoSmithKline","infanrix","cdc",20.9137417582418
"550","infanrix.ped",2001,"DTaP/¤","GlaxoSmithKline","infanrix","private",18.5
"551","infanrix.ped",2002,"DTaP/¤","GlaxoSmithKline","infanrix","private",18.5
"552","infanrix.ped",2003,"DTaP/¤","GlaxoSmithKline","infanrix","private",19.4541208791209
"553","infanrix.ped",2004,"DTaP/","GlaxoSmithKline","infanrix","private",19.65
"554","infanrix.ped",2005,"DTaP/","GlaxoSmithKline","infanrix","private",20.9384065934066
"555","infanrix.ped",2006,"DTaP/","GlaxoSmithKline","infanrix","private",21.0958241758242
"556","infanrix.ped",2007,"DTaP/","GlaxoSmithKline","infanrix","private",21.1485714285714
"557","infanrix.ped",2008,"DTaP/","GlaxoSmithKline","infanrix","private",21.3094505494506
"558","infanrix.ped",2009,"DTaP [1]","GlaxoSmithKline","infanrix","private",21.0061538461538
"559","infanrix.ped",2010,"DTaP [1]","GlaxoSmithKline","infanrix","private",20.9745054945055
"560","infanrix.ped",2011,"DTaP [1]","GlaxoSmithKline","infanrix","private",20.96
"561","infanrix.ped",2012,"DTaP [1]","GlaxoSmithKline","infanrix","private",20.9652747252747
"562","infanrix.ped",2013,"DTaP [1]","GlaxoSmithKline","infanrix","private",21.018021978022
"563","infanrix.ped",2014,"DTaP [1]","GlaxoSmithKline","infanrix","private",20.9995604395604
"564","infanrix.ped",2015,"DTaP [1]","GlaxoSmithKline","infanrix","private",20.9652747252747
"565","infanrix.ped",2016,"DTaP [1]","GlaxoSmithKline","infanrix","private",22.04
"566","infanrix.ped",2017,"DTaP [1]","GlaxoSmithKline","infanrix","private",22.4
"567","infanrix.ped",2018,"DTaP [1]","GlaxoSmithKline","infanrix","private",23.642032967033
"568","infanrix.ped",2019,"DTaP [1]","GlaxoSmithKline","infanrix","private",24.5468131868132
"569","infanrix.ped",2020,"DTaP [1]","GlaxoSmithKline","infanrix","private",24.9895989010989
"570","infanrix.ped",2021,"DTaP [1]","GlaxoSmithKline","infanrix","private",26.2302225274725
"571","infanrix.ped",2022,"DTaP [1]","GlaxoSmithKline","infanrix","private",26.8524835164835
"572","infanrix.ped",2023,"DTaP [1]","GlaxoSmithKline","infanrix","private",27.9376016483516
"573","ipol.ped",2001,"e-IPV• ¤","Aventis Pasteur","ipol","cdc",8.25
"574","ipol.ped",2002,"e-IPV•¤","Aventis Pasteur","ipol","cdc",8.63681318681319
"575","ipol.ped",2003,"e-IPV•¤","Aventis Pasteur","ipol","cdc",9.07406593406593
"576","ipol.ped",2004,"e-IPV•","Aventis Pasteur","ipol","cdc",9.96
"577","ipol.ped",2005,"e-IPV•","Aventis Pasteur","ipol","cdc",10.143956043956
"578","ipol.ped",2006,"e-IPV•","sanofi pasteur","ipol","cdc",10.7068131868132
"579","ipol.ped",2007,"e-IPV•","sanofi pasteur","ipol","cdc",10.9657142857143
"580","ipol.ped",2008,"e-IPV•","sanofi pasteur","ipol","cdc",11.1730769230769
"581","ipol.ped",2009,"e-IPV [5]","Sanofi Pasteur","ipol","cdc",11.5021703296703
"582","ipol.ped",2010,"e-IPV [5]","Sanofi Pasteur","ipol","cdc",11.6799725274725
"583","ipol.ped",2011,"e-IPV [5]","Sanofi Pasteur","ipol","cdc",11.9137637362637
"584","ipol.ped",2012,"e-IPV [5]","Sanofi Pasteur","ipol","cdc",12.1658241758242
"585","ipol.ped",2013,"e-IPV [5]","Sanofi Pasteur","ipol","cdc",12.3754945054945
"586","ipol.ped",2014,"e-IPV [5]","Sanofi Pasteur","ipol","cdc",12.4501098901099
"587","ipol.ped",2015,"e-IPV [5]","Sanofi Pasteur","ipol","cdc",12.5503296703297
"588","ipol.ped",2016,"e-IPV [5]","Sanofi Pasteur","ipol","cdc",12.685
"589","ipol.ped",2017,"e-IPV [5]","Sanofi Pasteur","ipol","cdc",12.9591208791209
"590","ipol.ped",2018,"e-IPV [5]","Sanofi Pasteur","ipol","cdc",13.2357142857143
"591","ipol.ped",2019,"e-IPV [5]","Sanofi Pasteur","ipol","cdc",13.4881868131868
"592","ipol.ped",2020,"e-IPV [5]","Sanofi Pasteur","ipol","cdc",13.775
"593","ipol.ped",2021,"e-IPV [5]","Sanofi Pasteur","ipol","cdc",14.0080769230769
"594","ipol.ped",2022,"e-IPV [5]","Sanofi Pasteur","ipol","cdc",14.8526428571429
"595","ipol.ped",2023,"e-IPV [5]","Sanofi Pasteur","ipol","cdc",15.7656318681319
"596","ipol.ped",2001,"e-IPV• ¤","Aventis Pasteur","ipol","private",15.42
"597","ipol.ped",2002,"e-IPV•¤","Aventis Pasteur","ipol","private",15.42
"598","ipol.ped",2003,"e-IPV•¤","Aventis Pasteur","ipol","private",21.1464835164835
"599","ipol.ped",2004,"e-IPV•","Aventis Pasteur","ipol","private",21.8
"600","ipol.ped",2005,"e-IPV•","Aventis Pasteur","ipol","private",21.8
"601","ipol.ped",2006,"e-IPV•","sanofi pasteur","ipol","private",22.517032967033
"602","ipol.ped",2007,"e-IPV•","sanofi pasteur","ipol","private",24.1907142857143
"603","ipol.ped",2008,"e-IPV•","sanofi pasteur","ipol","private",25.3771978021978
"604","ipol.ped",2009,"e-IPV [5]","Sanofi Pasteur","ipol","private",24.1346153846154
"605","ipol.ped",2010,"e-IPV [5]","Sanofi Pasteur","ipol","private",24.7970851648352
"606","ipol.ped",2011,"e-IPV [5]","Sanofi Pasteur","ipol","private",25.43
"607","ipol.ped",2012,"e-IPV [5]","Sanofi Pasteur","ipol","private",26.6431043956044
"608","ipol.ped",2013,"e-IPV [5]","Sanofi Pasteur","ipol","private",27.3007142857143
"609","ipol.ped",2014,"e-IPV [5]","Sanofi Pasteur","ipol","private",27.44
"610","ipol.ped",2015,"e-IPV [5]","Sanofi Pasteur","ipol","private",28.6530769230769
"611","ipol.ped",2016,"e-IPV [5]","Sanofi Pasteur","ipol","private",30.17
"612","ipol.ped",2017,"e-IPV [5]","Sanofi Pasteur","ipol","private",31.0551098901099
"613","ipol.ped",2018,"e-IPV [5]","Sanofi Pasteur","ipol","private",31.97
"614","ipol.ped",2019,"e-IPV [5]","Sanofi Pasteur","ipol","private",33.5257142857143
"615","ipol.ped",2020,"e-IPV [5]","Sanofi Pasteur","ipol","private",35.17
"616","ipol.ped",2021,"e-IPV [5]","Sanofi Pasteur","ipol","private",36.89
"617","ipol.ped",2022,"e-IPV [5]","Sanofi Pasteur","ipol","private",38.2848406593407
"618","ipol.ped",2023,"e-IPV [5]","Sanofi Pasteur","ipol","private",40.4811868131868
"619","kinrix.ped",2008,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","cdc",32.25
"620","kinrix.ped",2009,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","cdc",32.25
"621","kinrix.ped",2010,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","cdc",32.6195054945055
"622","kinrix.ped",2011,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","cdc",33.8832417582418
"623","kinrix.ped",2012,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","cdc",35.1565934065934
"624","kinrix.ped",2013,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","cdc",36.726978021978
"625","kinrix.ped",2014,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","cdc",38.1612637362637
"626","kinrix.ped",2015,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","cdc",38.5
"627","kinrix.ped",2016,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","cdc",39.3025
"628","kinrix.ped",2017,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","cdc",39.57
"629","kinrix.ped",2018,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","cdc",40.1121153846154
"630","kinrix.ped",2019,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","cdc",41.0330769230769
"631","kinrix.ped",2020,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","cdc",42.17175
"632","kinrix.ped",2021,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","cdc",43.3502527472527
"633","kinrix.ped",2022,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","cdc",44.866967032967
"634","kinrix.ped",2023,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","cdc",46.5418956043956
"635","kinrix.ped",2008,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","private",48
"636","kinrix.ped",2009,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","private",48
"637","kinrix.ped",2010,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","private",48
"638","kinrix.ped",2011,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","private",48
"639","kinrix.ped",2012,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","private",48
"640","kinrix.ped",2013,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","private",48
"641","kinrix.ped",2014,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","private",48
"642","kinrix.ped",2015,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","private",48
"643","kinrix.ped",2016,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","private",48.45
"644","kinrix.ped",2017,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","private",49.2284340659341
"645","kinrix.ped",2018,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","private",50.3662087912088
"646","kinrix.ped",2019,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","private",51.7689010989011
"647","kinrix.ped",2020,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","private",52.7497637362637
"648","kinrix.ped",2021,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","private",55.4665412087912
"649","kinrix.ped",2022,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","private",56.8275879120879
"650","kinrix.ped",2023,"DTaP-IPV [2]","GlaxoSmithKline","kinrix","private",59.2022774725275
"651","menquadfi.adult",2022,"Meningococcal Conjugate (Groups A, C, and Y) [5]","Sanofi","menquadfi","cdc",80.236
"652","menquadfi.adult",2023,"Meningococcal Conjugate (Groups A, C, W and Y) [5]","Sanofi","menquadfi","cdc",79.7996153846154
"653","menquadfi.adult",2022,"Meningococcal Conjugate (Groups A, C, and Y) [5]","Sanofi","menquadfi","private",148.71
"654","menquadfi.adult",2023,"Meningococcal Conjugate (Groups A, C, W and Y) [5]","Sanofi","menquadfi","private",155.477950549451
"655","menquadfi.ped",2021,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Sanofi Pasteur","menquadfi","cdc",100.05
"656","menquadfi.ped",2022,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Sanofi Pasteur","menquadfi","cdc",103.563824175824
"657","menquadfi.ped",2023,"Meningococcal Conjugate (Groups A, C, W and Y) [5]","Sanofi Pasteur","menquadfi","cdc",107.066571428571
"658","menquadfi.ped",2021,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Sanofi Pasteur","menquadfi","private",141.43
"659","menquadfi.ped",2022,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Sanofi Pasteur","menquadfi","private",146.91
"660","menquadfi.ped",2023,"Meningococcal Conjugate (Groups A, C, W and Y) [5]","Sanofi Pasteur","menquadfi","private",155.477950549451
"661","menveo.adult",2011,"Meningococcal Conjugate [5]","Novartis","menveo","cdc",65.52
"662","menveo.adult",2012,"Meningococcal Conjugate [5]","Novartis","menveo","cdc",66.7366318681319
"663","menveo.adult",2013,"Meningococcal Conjugate [5]","Novartis","menveo","cdc",68.6946758241758
"664","menveo.adult",2014,"Meningococcal Conjugate [5]","Novartis","menveo","cdc",71.2965824175824
"665","menveo.adult",2015,"Meningococcal Conjugate [5]","Novartis","menveo","cdc",71.6691098901099
"666","menveo.adult",2016,"Meningococcal Conjugate [5]","GlaxoSmithKline","menveo","cdc",72.05
"667","menveo.adult",2017,"Meningococcal Conjugate [5]","GlaxoSmithKline","menveo","cdc",69.7529010989011
"668","menveo.adult",2018,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","cdc",65.91
"669","menveo.adult",2019,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","cdc",66.7686923076923
"670","menveo.adult",2020,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","cdc",68.868
"671","menveo.adult",2021,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","cdc",70.5483516483516
"672","menveo.adult",2022,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","cdc",73.6164395604396
"673","menveo.adult",2023,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","cdc",77.5395384615385
"674","menveo.adult",2011,"Meningococcal Conjugate [5]","Novartis","menveo","private",106.49
"675","menveo.adult",2012,"Meningococcal Conjugate [5]","Novartis","menveo","private",109.39521978022
"676","menveo.adult",2013,"Meningococcal Conjugate [5]","Novartis","menveo","private",112.170549450549
"677","menveo.adult",2014,"Meningococcal Conjugate [5]","Novartis","menveo","private",117.137945054945
"678","menveo.adult",2015,"Meningococcal Conjugate [5]","Novartis","menveo","private",117.418
"679","menveo.adult",2016,"Meningococcal Conjugate [5]","GlaxoSmithKline","menveo","private",117.418
"680","menveo.adult",2017,"Meningococcal Conjugate [5]","GlaxoSmithKline","menveo","private",117.418
"681","menveo.adult",2018,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","private",124.593186813187
"682","menveo.adult",2019,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","private",129.81043956044
"683","menveo.adult",2020,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","private",132.367857142857
"684","menveo.adult",2021,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","private",139.549857142857
"685","menveo.adult",2022,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","private",142.106478021978
"686","menveo.adult",2023,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","private",148.121450549451
"687","menveo.ped",2010,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Novartis","menveo","cdc",79.75
"688","menveo.ped",2011,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Novartis","menveo","cdc",80.7850274725275
"689","menveo.ped",2012,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Novartis","menveo","cdc",82.2312637362637
"690","menveo.ped",2013,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Novartis","menveo","cdc",82.3076923076923
"691","menveo.ped",2014,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Novartis","menveo","cdc",82.2271428571429
"692","menveo.ped",2015,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Novartis","menveo","cdc",83.7067032967033
"693","menveo.ped",2016,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","cdc",77.7942857142857
"694","menveo.ped",2017,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","cdc",75.2807142857143
"695","menveo.ped",2018,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","cdc",79.4268131868132
"696","menveo.ped",2019,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","cdc",81.7863186813187
"697","menveo.ped",2020,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","cdc",90.84
"698","menveo.ped",2021,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","cdc",98.641945054945
"699","menveo.ped",2022,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","cdc",101.813142857143
"700","menveo.ped",2023,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","cdc",104.84489010989
"701","menveo.ped",2010,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Novartis","menveo","private",103.23156133829
"702","menveo.ped",2011,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Novartis","menveo","private",105.736923076923
"703","menveo.ped",2012,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Novartis","menveo","private",110.661895604396
"704","menveo.ped",2013,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Novartis","menveo","private",112.170549450549
"705","menveo.ped",2014,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Novartis","menveo","private",117.137945054945
"706","menveo.ped",2015,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Novartis","menveo","private",117.418
"707","menveo.ped",2016,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","private",119.167
"708","menveo.ped",2017,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","private",118.590406593407
"709","menveo.ped",2018,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","private",124.593186813187
"710","menveo.ped",2019,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","private",129.81043956044
"711","menveo.ped",2020,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","private",132.367857142857
"712","menveo.ped",2021,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","private",139.549857142857
"713","menveo.ped",2022,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","private",143.150978021978
"714","menveo.ped",2023,"Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo","private",148.121450549451
"715","mmrii.adult",2009,"Measles, Mumps and Rubella-Adult [1]","Merck","mmrii","cdc",34.065
"716","mmrii.adult",2010,"Measles, Mumps and Rubella-Adult [1]","Merck","mmrii","cdc",33.6474532967033
"717","mmrii.adult",2011,"Measles, Mumps, & Rubella-Adult [1]","Merck","mmrii","cdc",34.5981428571429
"718","mmrii.adult",2012,"Measles, Mumps, & Rubella-Adult [1]","Merck","mmrii","cdc",36.452282967033
"719","mmrii.adult",2013,"Measles, Mumps, & Rubella-Adult [1]","Merck","mmrii","cdc",37.4248873626374
